Age,Address,Gender,UserType,Label,Total_Quantity,Total_Value,StDev_Quantity,StDev_Value,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_Location,Unique_ProductCategory,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_Location,Total_Quantity_per_Unique_ProductCategory,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_Location,Total_Value_per_Unique_ProductCategory,Scored Labels,Scored Probabilities
A,E,Unknown,Unknown,Churner,5,395,0.0,43.5889894354067,6.0,64,5,4,1,1,0.833333333333333,1.0,2.5,2.5,65.8333333333333,79.0,197.5,197.5,Churner,0.2869294795979684
E,E,Unknown,Unknown,Nonchurner,71,12736,0.509926526723842,457.887892453096,0.631578947368421,52,57,44,1,1,1.22413793103448,1.57777777777778,35.5,35.5,219.586206896552,283.022222222222,6368.0,6368.0,Nonchurner,0.5328274502334726
F,C,Unknown,Unknown,Nonchurner,30,2548,0.5,64.0240319463455,0.48,59,25,21,1,1,1.15384615384615,1.36363636363636,15.0,15.0,98.0,115.818181818182,1274.0,1274.0,Churner,0.33617526717444723
F,E,Unknown,Unknown,Nonchurner,20,950,0.942809041582063,47.3122018558051,3.0,23,10,8,1,1,1.81818181818182,2.22222222222222,10.0,10.0,86.3636363636364,105.555555555556,475.0,475.0,Churner,0.3762336754368376
B,C,Unknown,Unknown,Nonchurner,44,2103,3.286335345031,75.7504733353285,3.8,12,20,19,1,1,2.0952380952381,2.2,22.0,22.0,100.142857142857,105.15,1051.5,1051.5,Nonchurner,0.5353459206343234
C,G,Unknown,Unknown,Churner,23,2089,0.841897386141095,174.171082370369,4.07142857142857,31,14,9,1,1,1.53333333333333,2.3,11.5,11.5,139.266666666667,208.9,1044.5,1044.5,Churner,0.38729366640575424
J,E,Unknown,Unknown,Nonchurner,68,4594,0.562923722082412,57.5910233806101,1.5,8,56,34,1,1,1.19298245614035,1.94285714285714,34.0,34.0,80.5964912280702,131.257142857143,2297.0,2297.0,Nonchurner,0.6633914684204917
H,F,Unknown,Unknown,Churner,2,616,0.0,162.634559672906,0.0,73,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,205.333333333333,205.333333333333,308.0,308.0,Churner,0.17001861270280066
C,D,Unknown,Unknown,Nonchurner,16,901,3.19374388453426,176.074416085927,0.0,63,5,3,1,1,2.66666666666667,4.0,8.0,8.0,150.166666666667,225.25,450.5,450.5,Churner,0.21105901602606658
C,F,Unknown,Unknown,Churner,3,128,0.0,14.1539158303748,0.0,5,3,3,1,1,0.75,0.75,1.5,1.5,32.0,32.0,64.0,64.0,Churner,0.2993224447620959
F,E,Unknown,Unknown,Nonchurner,11,586,0.316227766016838,40.5961136618328,0.2,69,10,7,1,1,1.0,1.375,5.5,5.5,53.2727272727273,73.25,293.0,293.0,Churner,0.21554170775354028
E,B,Unknown,Unknown,Churner,8,4188,0.0,1239.60097266361,8.25,17,8,8,1,1,0.888888888888889,0.888888888888889,4.0,4.0,465.333333333333,465.333333333333,2094.0,2094.0,Churner,0.4383217169776472
B,E,Unknown,Unknown,Churner,2,121,0.0,12.0208152801713,0.0,97,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,40.3333333333333,40.3333333333333,60.5,60.5,Churner,0.14045733546383216
E,A,Unknown,Unknown,Churner,67,4949,0.547211979386733,86.9892982807303,0.222222222222222,12,54,34,1,1,1.21818181818182,1.91428571428571,33.5,33.5,89.9818181818182,141.4,2474.5,2474.5,Nonchurner,0.6222234352946742
E,F,Unknown,Unknown,Churner,4,302,0.577350269189626,50.7674436359891,0.0,86,3,3,1,1,1.0,1.0,2.0,2.0,75.5,75.5,151.0,151.0,Churner,0.15956258771240164
D,G,Unknown,Unknown,Churner,5,255,0.0,26.0863949214912,0.0,78,5,5,1,1,0.833333333333333,0.833333333333333,2.5,2.5,42.5,42.5,127.5,127.5,Churner,0.17966616757397297
F,C,Unknown,Unknown,Churner,3,158,0.0,48.9523577913601,0.0,12,3,3,1,1,0.75,0.75,1.5,1.5,39.5,39.5,79.0,79.0,Churner,0.2845674767426444
B,E,Unknown,Unknown,Churner,9,884,0.353553390593274,78.8398014058527,0.0,94,8,6,1,1,1.0,1.28571428571429,4.5,4.5,98.2222222222222,126.285714285714,442.0,442.0,Churner,0.16505500160000333
E,F,Unknown,Unknown,Churner,4,317,0.0,43.3387817087652,0.0,52,4,4,1,1,0.8,0.8,2.0,2.0,63.4,63.4,158.5,158.5,Churner,0.2151459462366078
C,E,Unknown,Unknown,Churner,2,64,0.0,24.0416305603426,0.0,36,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,21.3333333333333,21.3333333333333,32.0,32.0,Churner,0.2322238619178836
F,F,Unknown,Unknown,Nonchurner,26,4919,0.470162345981627,787.807983217391,0.5,78,20,15,1,1,1.23809523809524,1.625,13.0,13.0,234.238095238095,307.4375,2459.5,2459.5,Churner,0.2441997123503542
D,F,Unknown,Unknown,Nonchurner,2,138,0.0,42.4264068711929,0.0,24,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,46.0,46.0,69.0,69.0,Churner,0.2540078801720041
G,A,Unknown,Unknown,Churner,24,3381,0.0,106.895443633324,0.0,38,24,17,1,1,0.96,1.33333333333333,12.0,12.0,135.24,187.833333333333,1690.5,1690.5,Churner,0.3375795024915888
E,D,Unknown,Unknown,Churner,4,269,0.577350269189626,59.2818128377779,0.0,38,3,3,1,1,1.0,1.0,2.0,2.0,67.25,67.25,134.5,134.5,Churner,0.23552490461766026
E,F,Unknown,Unknown,Churner,37,2355,0.545296694331155,49.3911797425779,2.33333333333333,15,33,25,1,1,1.08823529411765,1.42307692307692,18.5,18.5,69.2647058823529,90.5769230769231,1177.5,1177.5,Nonchurner,0.5294798603143034
D,G,Unknown,Unknown,Nonchurner,43,6649,0.71542152399075,355.453876142202,2.03225806451613,17,31,23,1,1,1.34375,1.79166666666667,21.5,21.5,207.78125,277.041666666667,3324.5,3324.5,Churner,0.4863824591805716
C,E,Unknown,Unknown,Churner,14,1102,0.516397779494322,49.4961277946737,0.333333333333333,52,6,4,1,1,2.0,2.8,7.0,7.0,157.428571428571,220.4,551.0,551.0,Churner,0.23492496606890173
B,E,Unknown,Unknown,Churner,14,2943,0.699205898780101,567.506642153983,0.0,29,10,9,1,1,1.27272727272727,1.4,7.0,7.0,267.545454545455,294.3,1471.5,1471.5,Churner,0.2863367013082381
D,D,Unknown,Unknown,Churner,7,299,0.547722557505166,25.0139960821937,0.0,57,5,4,1,1,1.16666666666667,1.4,3.5,3.5,49.8333333333333,59.8,149.5,149.5,Churner,0.21283967030841364
E,G,Unknown,Unknown,Nonchurner,10,1062,0.577350269189626,352.305265359461,0.0,38,3,3,1,1,2.5,2.5,5.0,5.0,265.5,265.5,531.0,531.0,Churner,0.2415697969805154
D,H,Unknown,Unknown,Nonchurner,12,2584,1.11269728052837,691.410738652365,0.0,19,7,7,1,1,1.5,1.5,6.0,6.0,323.0,323.0,1292.0,1292.0,Churner,0.29341124544753006
A,H,Unknown,Unknown,Churner,38,4377,0.712312545559585,103.398304432935,2.3448275862069,0,29,19,1,1,1.26666666666667,1.9,19.0,19.0,145.9,218.85,2188.5,2188.5,Nonchurner,0.5191219543426647
D,G,Unknown,Unknown,Churner,18,4131,1.38675049056307,747.740279536301,0.0,73,13,11,1,1,1.28571428571429,1.5,9.0,9.0,295.071428571429,344.25,2065.5,2065.5,Churner,0.2147676558764915
C,F,Unknown,Unknown,Churner,11,1179,0.447213595499958,230.274184397644,0.0,27,5,5,1,1,1.83333333333333,1.83333333333333,5.5,5.5,196.5,196.5,589.5,589.5,Churner,0.27365192773659397
F,A,Unknown,Unknown,Churner,60,5508,0.901740530972679,98.1876283488763,1.68085106382979,18,47,34,1,1,1.25,1.71428571428571,30.0,30.0,114.75,157.371428571429,2754.0,2754.0,Nonchurner,0.6043708692950701
I,F,Unknown,Unknown,Nonchurner,138,9718,2.55425398233863,97.7841560605326,0.848837209302326,17,86,48,1,1,1.58620689655172,2.81632653061224,69.0,69.0,111.701149425287,198.326530612245,4859.0,4859.0,Nonchurner,0.820855190054376
D,F,Unknown,Unknown,Churner,62,8238,0.816064914716784,339.46728880576,1.34090909090909,8,44,30,1,1,1.37777777777778,2.0,31.0,31.0,183.066666666667,265.741935483871,4119.0,4119.0,Nonchurner,0.5829367094193132
J,F,Unknown,Unknown,Churner,116,6912,0.585296322616514,62.9010637447787,0.855555555555556,1,90,35,1,1,1.27472527472527,3.22222222222222,58.0,58.0,75.956043956044,192.0,3456.0,3456.0,Nonchurner,0.7931547486377174
B,D,Unknown,Unknown,Nonchurner,22,1773,0.806225774829855,174.017707432319,1.4375,3,16,14,1,1,1.29411764705882,1.46666666666667,11.0,11.0,104.294117647059,118.2,886.5,886.5,Churner,0.4292630116852238
D,D,Unknown,Unknown,Churner,4,276,0.0,0.0,0.0,3,1,1,1,1,2.0,2.0,2.0,2.0,138.0,138.0,138.0,138.0,Churner,0.29389523255132816
E,F,Unknown,Unknown,Churner,17,2360,1.05409255338946,320.626643378938,0.0,53,9,9,1,1,1.7,1.7,8.5,8.5,236.0,236.0,1180.0,1180.0,Churner,0.24706003673576193
C,E,Unknown,Unknown,Churner,95,8678,0.510714521502138,88.7785141995945,0.77027027027027,9,74,53,1,1,1.26666666666667,1.75925925925926,47.5,47.5,115.706666666667,160.703703703704,4339.0,4339.0,Nonchurner,0.7723595517545212
D,F,Unknown,Unknown,Churner,35,3399,0.795822425754221,153.150672774979,1.95238095238095,18,21,19,1,1,1.59090909090909,1.75,17.5,17.5,154.5,169.95,1699.5,1699.5,Churner,0.4524548270699438
H,E,Unknown,Unknown,Churner,12,1241,0.421637021355784,69.2089429031955,5.5,2,10,9,1,1,1.09090909090909,1.2,6.0,6.0,112.818181818182,124.1,620.5,620.5,Churner,0.4605959799618862
D,F,Unknown,Unknown,Churner,3,2097,0.0,369.146312456186,0.0,10,3,1,1,1,0.75,1.5,1.5,1.5,524.25,1048.5,1048.5,1048.5,Churner,0.2689556928893558
C,E,Unknown,Unknown,Churner,24,1454,0.208514414057075,40.4204679494067,3.34782608695652,3,23,20,1,1,1.0,1.14285714285714,12.0,12.0,60.5833333333333,69.2380952380952,727.0,727.0,Nonchurner,0.5152993370059407
H,C,Unknown,Unknown,Churner,25,1261,0.477566932940919,42.3939336938092,3.10526315789474,0,19,13,1,1,1.25,1.78571428571429,12.5,12.5,63.05,90.0714285714286,630.5,630.5,Churner,0.48226725542046894
D,F,Unknown,Unknown,Churner,28,2684,0.730296743340221,86.6761899529617,0.0,11,21,18,1,1,1.27272727272727,1.47368421052632,14.0,14.0,122.0,141.263157894737,1342.0,1342.0,Churner,0.41485142409042536
C,F,Unknown,Unknown,Churner,15,2080,0.375533808099405,249.359847075132,0.0,73,13,12,1,1,1.07142857142857,1.15384615384615,7.5,7.5,148.571428571429,160.0,1040.0,1040.0,Churner,0.22400245250477682
C,D,Unknown,Unknown,Churner,34,2656,0.757187779440036,161.31033238244,2.32,3,25,21,1,1,1.30769230769231,1.54545454545455,17.0,17.0,102.153846153846,120.727272727273,1328.0,1328.0,Nonchurner,0.5172396945322452
C,D,Unknown,Unknown,Churner,14,2423,0.0,141.273038576267,0.0,94,14,12,1,1,0.933333333333333,1.07692307692308,7.0,7.0,161.533333333333,186.384615384615,1211.5,1211.5,Churner,0.1873468840125721
E,H,Unknown,Unknown,Nonchurner,5,447,0.0,28.5096474899287,0.0,91,5,4,1,1,0.833333333333333,1.0,2.5,2.5,74.5,89.4,223.5,223.5,Churner,0.15787712037799798
C,G,Unknown,Unknown,Churner,15,598,0.504524979109513,32.7514052439669,0.0,69,11,10,1,1,1.25,1.36363636363636,7.5,7.5,49.8333333333333,54.3636363636364,299.0,299.0,Churner,0.23024834366827382
C,F,Unknown,Unknown,Nonchurner,28,4646,0.455842305838552,325.533501511074,4.09090909090909,4,22,18,1,1,1.21739130434783,1.47368421052632,14.0,14.0,202.0,244.526315789474,2323.0,2323.0,Nonchurner,0.5015603365783167
G,E,Unknown,Unknown,Churner,34,5705,0.489897948556636,335.572272394487,0.64,55,25,21,1,1,1.30769230769231,1.54545454545455,17.0,17.0,219.423076923077,259.318181818182,2852.5,2852.5,Churner,0.33461948174165035
D,C,Unknown,Unknown,Churner,15,922,0.375533808099405,104.411415035635,0.0,4,13,7,1,1,1.07142857142857,1.875,7.5,7.5,65.8571428571429,115.25,461.0,461.0,Churner,0.35322130843044763
D,F,Unknown,Unknown,Churner,6,405,0.447213595499958,75.3226393589603,0.0,17,5,5,1,1,1.0,1.0,3.0,3.0,67.5,67.5,202.5,202.5,Churner,0.2891095311238444
I,D,Unknown,Unknown,Churner,13,824,1.4638501094228,107.572788203638,0.0,60,7,4,1,1,1.625,2.6,6.5,6.5,103.0,164.8,412.0,412.0,Churner,0.21712898520720164
C,A,Unknown,Unknown,Churner,5,479,0.5,57.3665117177841,0.0,84,4,4,1,1,1.0,1.0,2.5,2.5,95.8,95.8,239.5,239.5,Churner,0.16636345853257092
E,F,Unknown,Unknown,Nonchurner,51,2830,0.314696387689978,36.8237478510417,0.869565217391304,44,46,35,1,1,1.08510638297872,1.41666666666667,25.5,25.5,60.2127659574468,78.6111111111111,1415.0,1415.0,Nonchurner,0.5260304174414006
C,E,Unknown,Unknown,Nonchurner,30,2242,1.40830867828517,140.360903863338,4.375,17,16,11,1,1,1.76470588235294,2.5,15.0,15.0,131.882352941176,186.833333333333,1121.0,1121.0,Churner,0.455434479784357
C,E,Unknown,Unknown,Churner,64,5344,1.34726193067701,167.041199957169,0.307692307692308,83,39,30,1,1,1.6,2.06451612903226,32.0,32.0,133.6,172.387096774194,2672.0,2672.0,Churner,0.3943706511353579
C,F,Unknown,Unknown,Churner,51,3947,0.874711934148572,108.197134711033,0.84375,67,32,22,1,1,1.54545454545455,2.21739130434783,25.5,25.5,119.606060606061,171.608695652174,1973.5,1973.5,Churner,0.37656936282968045
E,F,Unknown,Unknown,Churner,29,1962,0.325812593608421,61.8903745467618,2.53846153846154,9,26,20,1,1,1.07407407407407,1.38095238095238,14.5,14.5,72.6666666666667,93.4285714285714,981.0,981.0,Churner,0.4970211821224169
C,C,Unknown,Unknown,Churner,14,1117,1.211060141639,73.3414389459783,0.0,8,6,5,1,1,2.0,2.33333333333333,7.0,7.0,159.571428571429,186.166666666667,558.5,558.5,Churner,0.32148317170355056
E,E,Unknown,Unknown,Churner,51,4508,0.369989429024468,214.871238300117,1.61363636363636,24,44,27,1,1,1.13333333333333,1.82142857142857,25.5,25.5,100.177777777778,161.0,2254.0,2254.0,Nonchurner,0.5375850186903377
B,F,Unknown,Unknown,Churner,2,235,0.0,101.116269709676,0.0,23,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,78.3333333333333,78.3333333333333,117.5,117.5,Churner,0.25534026610413607
C,F,Unknown,Unknown,Nonchurner,7,1135,0.408248290463863,205.525099845899,0.0,80,6,5,1,1,1.0,1.16666666666667,3.5,3.5,162.142857142857,189.166666666667,567.5,567.5,Churner,0.17653343716374592
G,A,Unknown,Unknown,Churner,4,74,0.0,29.698484809835,0.0,41,2,2,1,1,1.33333333333333,1.33333333333333,2.0,2.0,24.6666666666667,24.6666666666667,37.0,37.0,Churner,0.22669987262960226
C,E,Unknown,Unknown,Churner,2,158,0.0,0.0,0.0,78,1,1,1,1,1.0,1.0,1.0,1.0,79.0,79.0,79.0,79.0,Churner,0.16150997574132062
G,G,Unknown,Unknown,Churner,6,972,0.447213595499958,72.8374903466615,0.0,5,5,4,1,1,1.0,1.2,3.0,3.0,162.0,194.4,486.0,486.0,Churner,0.30674551126619926
D,C,Unknown,Unknown,Nonchurner,44,5537,0.263651654881875,107.5192892507,1.39024390243902,24,41,32,1,1,1.04761904761905,1.33333333333333,22.0,22.0,131.833333333333,167.787878787879,2768.5,2768.5,Nonchurner,0.5261048736154408
G,D,Unknown,Unknown,Churner,7,315,0.547722557505166,21.3541565040626,0.0,72,5,2,1,1,1.16666666666667,2.33333333333333,3.5,3.5,52.5,105.0,157.5,157.5,Churner,0.1829283072709599
G,G,Unknown,Unknown,Nonchurner,80,4447,0.785995204526377,44.6342400474724,1.4,6,65,38,1,1,1.21212121212121,2.05128205128205,40.0,40.0,67.3787878787879,114.025641025641,2223.5,2223.5,Nonchurner,0.7208197102050586
D,E,Unknown,Unknown,Nonchurner,4,424,0.0,79.103307979713,0.0,37,4,4,1,1,0.8,0.8,2.0,2.0,84.8,84.8,212.0,212.0,Churner,0.24111467732191932
B,G,Unknown,Unknown,Churner,24,1127,0.632455532033676,88.0599362988208,4.93333333333333,2,15,13,1,1,1.5,1.71428571428571,12.0,12.0,70.4375,80.5,563.5,563.5,Nonchurner,0.5062507804458831
F,E,Unknown,Unknown,Churner,25,2245,0.444261658319319,110.071209008676,3.65,10,20,17,1,1,1.19047619047619,1.38888888888889,12.5,12.5,106.904761904762,124.722222222222,1122.5,1122.5,Churner,0.48089538903775
E,E,Unknown,Unknown,Nonchurner,17,1138,0.630425171956115,83.7293411182876,0.0,5,13,10,1,1,1.21428571428571,1.54545454545455,8.5,8.5,81.2857142857143,103.454545454545,569.0,569.0,Churner,0.366688602924565
D,F,Unknown,Unknown,Churner,2,378,0.0,0.0,0.0,26,1,1,1,1,1.0,1.0,1.0,1.0,189.0,189.0,189.0,189.0,Churner,0.24404905516536485
B,E,Unknown,Unknown,Churner,6,791,0.0,117.226987791492,5.5,6,6,5,1,1,0.857142857142857,1.0,3.0,3.0,113.0,131.833333333333,395.5,395.5,Churner,0.41468508308637536
F,G,Unknown,Unknown,Churner,47,4386,0.961629441518769,121.402600457525,0.0,66,31,23,1,1,1.46875,1.95833333333333,23.5,23.5,137.0625,182.75,2193.0,2193.0,Churner,0.353448522990518
C,F,Unknown,Unknown,Churner,4,983,0.0,115.837170200243,5.5,18,4,3,1,1,0.8,1.0,2.0,2.0,196.6,245.75,491.5,491.5,Churner,0.3677203248575017
C,F,Unknown,Unknown,Churner,3,341,0.0,117.27034294029,0.0,20,3,3,1,1,0.75,0.75,1.5,1.5,85.25,85.25,170.5,170.5,Churner,0.26733735715805684
I,F,Unknown,Unknown,Churner,3,206,0.707106781186548,86.2670273047588,11.5,39,2,2,1,1,1.0,1.0,1.5,1.5,68.6666666666667,68.6666666666667,103.0,103.0,Churner,0.4302542106301663
D,C,Unknown,Unknown,Churner,14,846,0.389249472080761,37.8549864614954,0.0,87,12,12,1,1,1.07692307692308,1.07692307692308,7.0,7.0,65.0769230769231,65.0769230769231,423.0,423.0,Churner,0.2040275572441944
D,E,Unknown,Unknown,Nonchurner,22,3793,0.218217890235992,308.745117563092,3.38095238095238,2,21,18,1,1,1.0,1.15789473684211,11.0,11.0,172.409090909091,199.631578947368,1896.5,1896.5,Churner,0.4825039203267244
D,F,Unknown,Unknown,Nonchurner,36,9517,0.659380473395787,386.864427344939,3.54166666666667,3,24,11,1,1,1.44,3.0,18.0,18.0,380.68,793.083333333333,4758.5,4758.5,Churner,0.445105205957556
C,C,Unknown,Unknown,Churner,23,3145,1.08181776206978,270.638449466572,1.0,71,14,13,1,1,1.53333333333333,1.64285714285714,11.5,11.5,209.666666666667,224.642857142857,1572.5,1572.5,Churner,0.25523172297762836
G,F,Unknown,Unknown,Churner,64,5187,0.728764114697424,152.907595312995,1.25925925925926,6,54,30,1,1,1.16363636363636,2.06451612903226,32.0,32.0,94.3090909090909,167.322580645161,2593.5,2593.5,Nonchurner,0.6301904262578472
F,C,Unknown,Unknown,Churner,2,194,0.0,73.5391052434009,0.0,85,2,2,1,1,0.666666666666667,0.666666666666667,1.0,1.0,64.6666666666667,64.6666666666667,97.0,97.0,Churner,0.15537926884409775
J,B,Unknown,Unknown,Churner,4,106,1.4142135623731,48.0832611206852,5.5,43,2,2,1,1,1.33333333333333,1.33333333333333,2.0,2.0,35.3333333333333,35.3333333333333,53.0,53.0,Churner,0.31031693275731526
F,G,Unknown,Unknown,Nonchurner,50,6275,3.80703381827723,587.440933753642,3.5,9,22,16,1,1,2.17391304347826,2.94117647058824,25.0,25.0,272.826086956522,369.117647058824,3137.5,3137.5,Nonchurner,0.5081273149261948
A,E,Unknown,Unknown,Churner,1,139,0.0,0.0,0.0,73,1,1,1,1,0.5,0.5,0.5,0.5,69.5,69.5,69.5,69.5,Churner,0.16717058145561672
D,F,Unknown,Unknown,Churner,4,268,0.0,67.8626062963495,0.0,37,4,3,1,1,0.8,1.0,2.0,2.0,53.6,67.0,134.0,134.0,Churner,0.23860928333033735
B,F,Unknown,Unknown,Churner,9,628,1.5,78.2517305452942,13.25,37,4,2,1,1,1.8,3.0,4.5,4.5,125.6,209.333333333333,314.0,314.0,Churner,0.48530169304478665
A,G,Unknown,Unknown,Churner,16,1868,0.363136519601281,66.6110573931458,0.0,2,14,14,1,1,1.06666666666667,1.06666666666667,8.0,8.0,124.533333333333,124.533333333333,934.0,934.0,Churner,0.38524211646573947
C,F,Unknown,Unknown,Nonchurner,48,2984,0.324353006224288,68.9078541155069,1.65116279069767,25,43,27,1,1,1.09090909090909,1.71428571428571,24.0,24.0,67.8181818181818,106.571428571429,1492.0,1492.0,Nonchurner,0.5387769560707082
D,F,Unknown,Unknown,Nonchurner,237,19351,0.951476013241314,122.642767370786,0.575,2,160,62,1,1,1.47204968944099,3.76190476190476,118.5,118.5,120.192546583851,307.15873015873,9675.5,9675.5,Nonchurner,0.9562289352545378
D,E,Unknown,Unknown,Churner,98,9308,1.06893542874192,234.235236251166,1.0655737704918,4,61,39,1,1,1.58064516129032,2.45,49.0,49.0,150.129032258065,232.7,4654.0,4654.0,Nonchurner,0.721932060376325
B,E,Unknown,Unknown,Nonchurner,72,6121,0.377964473009227,116.827693931895,1.515625,1,64,34,1,1,1.10769230769231,2.05714285714286,36.0,36.0,94.1692307692308,174.885714285714,3060.5,3060.5,Nonchurner,0.6892649999833536
B,E,Unknown,Unknown,Churner,4,262,0.0,46.6690475583121,3.0,32,2,2,1,1,1.33333333333333,1.33333333333333,2.0,2.0,87.3333333333333,87.3333333333333,131.0,131.0,Churner,0.2896337589709761
F,D,Unknown,Unknown,Churner,20,1072,0.723746864455746,64.5532633530158,5.86666666666667,5,15,13,1,1,1.25,1.42857142857143,10.0,10.0,67.0,76.5714285714286,536.0,536.0,Nonchurner,0.508509666132941
H,E,Unknown,Unknown,Churner,3,1474,0.707106781186548,804.687516990291,19.0,37,2,2,1,1,1.0,1.0,1.5,1.5,491.333333333333,491.333333333333,737.0,737.0,Nonchurner,0.5774990794740558
C,F,Unknown,Unknown,Nonchurner,104,13438,0.606919029497961,261.965682316548,0.954022988505747,9,87,55,1,1,1.18181818181818,1.85714285714286,52.0,52.0,152.704545454545,239.964285714286,6719.0,6719.0,Nonchurner,0.7862182342476765
D,D,Unknown,Unknown,Nonchurner,52,9245,1.37567187885759,526.036292136922,1.74193548387097,17,31,23,1,1,1.625,2.16666666666667,26.0,26.0,288.90625,385.208333333333,4622.5,4622.5,Churner,0.4818977918375506
F,E,Unknown,Unknown,Nonchurner,300,15744,0.460653439704879,54.0818100202491,0.352490421455939,1,261,118,1,1,1.14503816793893,2.52100840336134,150.0,150.0,60.0916030534351,132.302521008403,7872.0,7872.0,Nonchurner,0.9961137234757619
B,F,Unknown,Unknown,Nonchurner,27,10183,1.21636021134477,594.792164792245,1.78947368421053,38,19,18,1,1,1.35,1.42105263157895,13.5,13.5,509.15,535.947368421053,5091.5,5091.5,Churner,0.3255431198621562
B,C,Unknown,Unknown,Churner,1,24,0.0,0.0,0.0,95,1,1,1,1,0.5,0.5,0.5,0.5,12.0,12.0,12.0,12.0,Churner,0.1390006714020644
C,G,Unknown,Unknown,Churner,1,129,0.0,0.0,0.0,37,1,1,1,1,0.5,0.5,0.5,0.5,64.5,64.5,64.5,64.5,Churner,0.22388086046184763
D,F,Unknown,Unknown,Churner,28,2241,0.85048230910629,85.0784803936163,0.0,81,23,15,1,1,1.16666666666667,1.75,14.0,14.0,93.375,140.0625,1120.5,1120.5,Churner,0.25416403445026514
C,E,Unknown,Unknown,Churner,3,256,0.0,63.7913264741637,0.0,9,3,3,1,1,0.75,0.75,1.5,1.5,64.0,64.0,128.0,128.0,Churner,0.2901201377146792
D,F,Unknown,Unknown,Nonchurner,62,5154,1.12516791855714,177.163754003393,1.60526315789474,25,38,31,1,1,1.58974358974359,1.9375,31.0,31.0,132.153846153846,161.0625,2577.0,2577.0,Nonchurner,0.5644027707640781
E,G,Unknown,Unknown,Nonchurner,7,671,0.547722557505166,30.970954134479,0.0,8,5,5,1,1,1.16666666666667,1.16666666666667,3.5,3.5,111.833333333333,111.833333333333,335.5,335.5,Churner,0.3083616698427008
C,C,Unknown,Unknown,Churner,51,4826,0.564637344682809,116.606867037005,1.33333333333333,17,42,27,1,1,1.18604651162791,1.82142857142857,25.5,25.5,112.232558139535,172.357142857143,2413.0,2413.0,Nonchurner,0.5434563540112336
E,E,Unknown,Unknown,Nonchurner,37,2885,0.401609664451249,120.529646556043,2.48387096774194,16,31,17,1,1,1.15625,2.05555555555556,18.5,18.5,90.15625,160.277777777778,1442.5,1442.5,Churner,0.48516460429146685
F,H,Unknown,Unknown,Churner,8,640,0.0,73.049885107957,0.0,31,8,8,1,1,0.888888888888889,0.888888888888889,4.0,4.0,71.1111111111111,71.1111111111111,320.0,320.0,Churner,0.27852128850958885
B,F,Unknown,Unknown,Nonchurner,4,511,0.0,77.8946938714912,0.0,13,4,4,1,1,0.8,0.8,2.0,2.0,102.2,102.2,255.5,255.5,Churner,0.2874563732657327
D,E,Unknown,Unknown,Churner,88,5296,1.89437390244627,138.164461565615,0.416666666666667,61,48,36,1,1,1.79591836734694,2.37837837837838,44.0,44.0,108.081632653061,143.135135135135,2648.0,2648.0,Nonchurner,0.5523039954559713
E,E,Unknown,Unknown,Nonchurner,80,7998,0.490066966311727,180.4542324821,0.957142857142857,16,70,48,1,1,1.12676056338028,1.63265306122449,40.0,40.0,112.647887323944,163.224489795918,3999.0,3999.0,Nonchurner,0.7153274824183475
F,D,Unknown,Unknown,Nonchurner,58,3628,1.38796137612298,139.345992935306,2.36666666666667,0,30,19,1,1,1.87096774193548,2.9,29.0,29.0,117.032258064516,181.4,1814.0,1814.0,Nonchurner,0.5750986379585805
K,H,Unknown,Unknown,Nonchurner,3,1128,0.707106781186548,489.317892581091,0.0,84,2,2,1,1,1.0,1.0,1.5,1.5,376.0,376.0,564.0,564.0,Churner,0.154129066941915
J,E,Unknown,Unknown,Nonchurner,7,245,0.547722557505166,42.5264623499298,14.6,17,5,5,1,1,1.16666666666667,1.16666666666667,3.5,3.5,40.8333333333333,40.8333333333333,122.5,122.5,Nonchurner,0.57647405693149
E,E,Unknown,Unknown,Nonchurner,30,2007,0.442325868464691,54.2408577750566,3.91666666666667,4,24,20,1,1,1.2,1.42857142857143,15.0,15.0,80.28,95.5714285714286,1003.5,1003.5,Nonchurner,0.5362904648727497
D,E,Unknown,Unknown,Churner,62,3669,0.379060024504126,50.7500062559428,1.49056603773585,15,53,34,1,1,1.14814814814815,1.77142857142857,31.0,31.0,67.9444444444444,104.828571428571,1834.5,1834.5,Nonchurner,0.6358075471638187
F,F,Unknown,Unknown,Churner,58,6319,0.800965600834272,147.182027691435,0.195652173913043,42,46,31,1,1,1.23404255319149,1.8125,29.0,29.0,134.446808510638,197.46875,3159.5,3159.5,Churner,0.4882678155531807
F,B,Unknown,Unknown,Churner,68,3848,1.13002460262465,63.5399360027254,0.636363636363636,66,44,29,1,1,1.51111111111111,2.26666666666667,34.0,34.0,85.5111111111111,128.266666666667,1924.0,1924.0,Churner,0.46776174520069214
